Sr,latency
77513,0.000000031
77514,0.000000032
77515,0.000000033
77516,0.000000031
77517,0.000000033
77518,0.000000031
77519,0.000000032
77520,0.000000031
77521,0.000000031
77522,0.000000032
77523,0.000000032
77524,0.000000032
77525,0.000000032
77526,0.000000032
77527,0.000000033
77528,0.000000031
77529,0.000000032
77530,0.000000032
77531,0.000000032
77532,0.000000031
77533,0.000000031
77534,0.000000032
77535,0.000000033
77536,0.000000032
77537,0.000000032
77538,0.000000032
77539,0.000000031
77540,0.000000032
77541,0.000000031
77542,0.000000032
77543,0.000000032
77544,0.000000032
77545,0.000000031
77546,0.000000032
77547,0.000000032
77548,0.000000032
77549,0.000000032
77550,0.000000031
77551,0.000000033
77552,0.000000032
77553,0.000000032
77554,0.000000032
77555,0.000000033
77556,0.000000031
77557,0.000000032
77558,0.000000032
77559,0.000000032
77560,0.000000032
77561,0.000000031
77562,0.000000033
77563,0.000000032
77564,0.000000032
77565,0.000000032
77566,0.000000031
77567,0.000000032
77568,0.000000033
77569,0.000000031
77570,0.000000030
77571,0.000000032
77572,0.000000031
77573,0.000000032
77574,0.000000030
77575,0.000000031
77576,0.000000031
77577,0.000000032
77578,0.000000032
77579,0.000000033
77580,0.000000032
77581,0.000000032
77582,0.000000031
77583,0.000000032
77584,0.000000032
77585,0.000000031
77586,0.000000032
77587,0.000000032
77588,0.000000032
77589,0.000000032
77590,0.000000032
77591,0.000000032
77592,0.000000031
77593,0.000000032
77594,0.000000031
77595,0.000000033
77596,0.000000033
77597,0.000000032
77598,0.000000031
77599,0.000000032
77600,0.000000032
77601,0.000000032
77602,0.000000032
77603,0.000000032
77604,0.000000032
77605,0.000000032
77606,0.000000031
77607,0.000000032
77608,0.000000031
77609,0.000000032
77610,0.000000032
77611,0.000000032
77612,0.000000032
77613,0.000000031
77614,0.000000032
77615,0.000000032
77616,0.000000033
77617,0.000000032
77618,0.000000031
77619,0.000000125
77620,0.000000032
77621,0.000000032
77622,0.000000031
77623,0.000000031
77624,0.000000033
77625,0.000000032
77626,0.000000032
77627,0.000000032
77628,0.000000032
77629,0.000000032
77630,0.000000032
77631,0.000000031
77632,0.000000032
77633,0.000000032
77634,0.000000032
77635,0.000000032
77636,0.000000032
77637,0.000000032
77638,0.000000032
77639,0.000000032
77640,0.000000032
77641,0.000000032
77642,0.000000031
77643,0.000000032
77644,0.000000032
77645,0.000000032
77646,0.000000032
77647,0.000000031
77648,0.000000031
77649,0.000000031
77650,0.000000033
77651,0.000000032
77652,0.000000032
77653,0.000000032
77654,0.000000031
77655,0.000000033
77656,0.000000032
77657,0.000000032
77658,0.000000031
77659,0.000000031
77660,0.000000031
77661,0.000000032
77662,0.000000032
77663,0.000000032
77664,0.000000032
77665,0.000000032
77666,0.000000031
77667,0.000000033
77668,0.000000031
77669,0.000000031
77670,0.000000031
77671,0.000000032
77672,0.000000031
77673,0.000000033
77674,0.000000032
77675,0.000000031
77676,0.000000031
77677,0.000000032
77678,0.000000032
77679,0.000000032
77680,0.000000031
77681,0.000000031
77682,0.000000032
77683,0.000000032
77684,0.000000031
77685,0.000000032
77686,0.000000031
77687,0.000000032
77688,0.000000032
77689,0.000000032
77690,0.000000032
77691,0.000000032
77692,0.000000032
77693,0.000000032
77694,0.000000032
77695,0.000000032
77696,0.000000032
77697,0.000000031
77698,0.000000032
77699,0.000000031
77700,0.000000031
77701,0.000000032
77702,0.000000031
77703,0.000000032
77704,0.000000032
77705,0.000000032
77706,0.000000032
77707,0.000000031
77708,0.000000031
77709,0.000000032
77710,0.000000032
77711,0.000000032
77712,0.000000032
77713,0.000000032
77714,0.000000033
77715,0.000000032
77716,0.000000032
77717,0.000000031
77718,0.000000031
77719,0.000000032
77720,0.000000032
77721,0.000000032
77722,0.000000032
77723,0.000000032
77724,0.000000032
77725,0.000000032
77726,0.000000032
77727,0.000000032
77728,0.000000032
77729,0.000000032
77730,0.000000032
77731,0.000000032
77732,0.000000032
77733,0.000000031
77734,0.000000031
77735,0.000000032
77736,0.000000031
77737,0.000000031
77738,0.000000031
77739,0.000000032
77740,0.000000033
77741,0.000000031
77742,0.000000031
77743,0.000000031
77744,0.000000032
77745,0.000000031
77746,0.000000032
77747,0.000000032
77748,0.000000032
77749,0.000000032
77750,0.000000031
77751,0.000000032
77752,0.000000031
77753,0.000000031
77754,0.000000031
77755,0.000000032
77756,0.000000032
77757,0.000000031
77758,0.000000032
77759,0.000000032
77760,0.000000032
77761,0.000000032
77762,0.000000032
77763,0.000000031
77764,0.000000032
77765,0.000000031
77766,0.000000031
77767,0.000000031
77768,0.000000032
77769,0.000000032
77770,0.000000032
77771,0.000000032
77772,0.000000031
77773,0.000000032
77774,0.000000032
77775,0.000000032
77776,0.000000032
77777,0.000000031
77778,0.000000032
77779,0.000000031
77780,0.000000032
77781,0.000000031
77782,0.000000031
77783,0.000000032
77784,0.000000032
77785,0.000000031
77786,0.000000032
77787,0.000000031
77788,0.000000031
77789,0.000000033
77790,0.000000032
77791,0.000000032
77792,0.000000032
77793,0.000000032
77794,0.000000031
77795,0.000000033
77796,0.000000032
77797,0.000000032
77798,0.000000032
77799,0.000000032
77800,0.000000031
77801,0.000000031
77802,0.000000031
77803,0.000000031
77804,0.000000031
77805,0.000000031
77806,0.000000031
77807,0.000000031
77808,0.000000032
77809,0.000000031
77810,0.000000032
77811,0.000000031
77812,0.000000032
77813,0.000000031
77814,0.000000031
77815,0.000000032
77816,0.000000032
77817,0.000000032
77818,0.000000031
77819,0.000000032
77820,0.000000032
77821,0.000000033
77822,0.000000032
77823,0.000000032
77824,0.000000109
77825,0.000000032
77826,0.000000033
77827,0.000000032
77828,0.000000031
77829,0.000000033
77830,0.000000033
77831,0.000000032
77832,0.000000032
77833,0.000000032
77834,0.000000032
77835,0.000000032
77836,0.000000032
77837,0.000000031
77838,0.000000032
77839,0.000000032
77840,0.000000032
77841,0.000000031
77842,0.000000031
77843,0.000000032
77844,0.000000032
77845,0.000000031
77846,0.000000031
77847,0.000000031
77848,0.000000032
77849,0.000000031
77850,0.000000032
77851,0.000000032
77852,0.000000032
77853,0.000000031
77854,0.000000032
77855,0.000000032
77856,0.000000032
77857,0.000000032
77858,0.000000032
77859,0.000000031
77860,0.000000031
77861,0.000000032
77862,0.000000031
77863,0.000000032
77864,0.000000032
77865,0.000000032
77866,0.000000032
77867,0.000000031
77868,0.000000032
77869,0.000000032
77870,0.000000033
77871,0.000000031
77872,0.000000032
77873,0.000000031
77874,0.000000032
77875,0.000000031
77876,0.000000032
77877,0.000000031
77878,0.000000032
77879,0.000000032
77880,0.000000032
77881,0.000000032
77882,0.000000032
77883,0.000000032
77884,0.000000032
77885,0.000000032
77886,0.000000032
77887,0.000000031
77888,0.000000033
77889,0.000000032
77890,0.000000032
77891,0.000000032
77892,0.000000033
77893,0.000000032
77894,0.000000032
77895,0.000000032
77896,0.000000032
77897,0.000000032
77898,0.000000033
77899,0.000000032
77900,0.000000032
77901,0.000000031
77902,0.000000031
77903,0.000000032
77904,0.000000031
77905,0.000000030
77906,0.000000032
77907,0.000000032
77908,0.000000031
77909,0.000000031
77910,0.000000031
77911,0.000000032
77912,0.000000032
77913,0.000000031
77914,0.000000033
77915,0.000000032
77916,0.000000032
77917,0.000000031
77918,0.000000031
77919,0.000000032
77920,0.000000032
77921,0.000000031
77922,0.000000031
77923,0.000000032
77924,0.000000032
77925,0.000000031
77926,0.000000031
77927,0.000000031
77928,0.000000032
77929,0.000000032
77930,0.000000032
77931,0.000000031
77932,0.000000031
77933,0.000000032
77934,0.000000033
77935,0.000000032
77936,0.000000032
77937,0.000000031
77938,0.000000031
77939,0.000000032
77940,0.000000031
77941,0.000000032
77942,0.000000031
77943,0.000000031
77944,0.000000032
77945,0.000000032
77946,0.000000032
77947,0.000000032
77948,0.000000032
77949,0.000000032
77950,0.000000032
77951,0.000000032
77952,0.000000033
77953,0.000000031
77954,0.000000033
77955,0.000000032
77956,0.000000032
77957,0.000000031
77958,0.000000032
77959,0.000000031
77960,0.000000031
77961,0.000000032
77962,0.000000033
77963,0.000000031
77964,0.000000031
77965,0.000000031
77966,0.000000032
77967,0.000000031
77968,0.000000032
77969,0.000000032
77970,0.000000031
77971,0.000000031
77972,0.000000032
77973,0.000000032
77974,0.000000032
77975,0.000000032
77976,0.000000031
77977,0.000000032
77978,0.000000032
77979,0.000000031
77980,0.000000031
77981,0.000000031
77982,0.000000032
77983,0.000000032
77984,0.000000032
77985,0.000000032
77986,0.000000032
77987,0.000000032
77988,0.000000031
77989,0.000000032
77990,0.000000032
77991,0.000000032
77992,0.000000031
77993,0.000000032
77994,0.000000032
77995,0.000000032
77996,0.000000032
77997,0.000000032
77998,0.000000031
77999,0.000000031
78000,0.000000031
78001,0.000000032
78002,0.000000032
78003,0.000000032
78004,0.000000032
78005,0.000000032
78006,0.000000031
78007,0.000000031
78008,0.000000031
78009,0.000000031
78010,0.000000032
78011,0.000000031
78012,0.000000032
78013,0.000000031
78014,0.000000031
78015,0.000000031
78016,0.000000032
78017,0.000000032
78018,0.000000032
78019,0.000000032
78020,0.000000031
78021,0.000000032
78022,0.000000031
78023,0.000000032
78024,0.000000032
78025,0.000000031
78026,0.000000031
78027,0.000000033
78028,0.000000032
78029,0.000000030
78030,0.000000033
78031,0.000000032
78032,0.000000031
78033,0.000000031
78034,0.000000033
78035,0.000000031
78036,0.000000031
78037,0.000000031
78038,0.000000032
78039,0.000000031
78040,0.000000031
78041,0.000000032
78042,0.000000032
78043,0.000000032
78044,0.000000032
78045,0.000000031
78046,0.000000032
78047,0.000000032
78048,0.000000032
78049,0.000000032
78050,0.000000032
78051,0.000000032
78052,0.000000031
78053,0.000000032
78054,0.000000032
78055,0.000000031
78056,0.000000031
78057,0.000000031
78058,0.000000033
78059,0.000000032
78060,0.000000032
78061,0.000000032
78062,0.000000032
78063,0.000000033
78064,0.000000032
78065,0.000000032
78066,0.000000033
78067,0.000000032
78068,0.000000031
78069,0.000000032
78070,0.000000031
78071,0.000000032
78072,0.000000032
78073,0.000000031
78074,0.000000031
78075,0.000000031
78076,0.000000031
78077,0.000000031
78078,0.000000032
78079,0.000000032
78080,0.000000032
78081,0.000000031
78082,0.000000033
78083,0.000000032
78084,0.000000032
78085,0.000000032
78086,0.000000032
78087,0.000000032
78088,0.000000032
78089,0.000000031
78090,0.000000032
78091,0.000000031
78092,0.000000032
78093,0.000000032
78094,0.000000032
78095,0.000000032
78096,0.000000032
78097,0.000000031
78098,0.000000030
78099,0.000000032
78100,0.000000032
78101,0.000000032
78102,0.000000033
78103,0.000000032
78104,0.000000031
78105,0.000000031
78106,0.000000032
78107,0.000000031
78108,0.000000032
78109,0.000000032
78110,0.000000031
78111,0.000000033
78112,0.000000032
78113,0.000000032
78114,0.000000032
78115,0.000000032
78116,0.000000033
78117,0.000000031
78118,0.000000032
78119,0.000000031
78120,0.000000031
78121,0.000000031
78122,0.000000031
78123,0.000000032
78124,0.000000032
78125,0.000000032
78126,0.000000032
78127,0.000000032
78128,0.000000032
78129,0.000000032
78130,0.000000031
78131,0.000000032
78132,0.000000031
78133,0.000000032
78134,0.000000032
78135,0.000000032
78136,0.000000032
78137,0.000000032
78138,0.000000032
78139,0.000000031
78140,0.000000031
78141,0.000000031
78142,0.000000031
78143,0.000000032
78144,0.000000033
78145,0.000000032
78146,0.000000031
78147,0.000000031
78148,0.000000032
78149,0.000000031
78150,0.000000031
78151,0.000000033
78152,0.000000032
78153,0.000000032
78154,0.000000032
78155,0.000000032
78156,0.000000032
78157,0.000000031
78158,0.000000031
78159,0.000000031
78160,0.000000032
78161,0.000000033
78162,0.000000031
78163,0.000000031
78164,0.000000032
78165,0.000000032
78166,0.000000032
78167,0.000000032
78168,0.000000031
78169,0.000000031
78170,0.000000032
78171,0.000000032
78172,0.000000031
78173,0.000000031
78174,0.000000032
78175,0.000000032
78176,0.000000032
78177,0.000000032
78178,0.000000031
78179,0.000000031
78180,0.000000032
78181,0.000000031
78182,0.000000032
78183,0.000000032
78184,0.000000032
78185,0.000000032
78186,0.000000032
78187,0.000000032
78188,0.000000033
78189,0.000000032
78190,0.000000031
78191,0.000000032
78192,0.000000032
78193,0.000000032
78194,0.000000031
78195,0.000000031
78196,0.000000033
78197,0.000000032
78198,0.000000031
78199,0.000000031
78200,0.000000032
78201,0.000000032
78202,0.000000032
78203,0.000000032
78204,0.000000032
78205,0.000000032
78206,0.000000032
78207,0.000000032
78208,0.000000032
78209,0.000000031
78210,0.000000032
78211,0.000000031
78212,0.000000032
78213,0.000000032
78214,0.000000031
78215,0.000000031
78216,0.000000031
78217,0.000000032
78218,0.000000031
78219,0.000000032
78220,0.000000032
78221,0.000000032
78222,0.000000033
78223,0.000000031
78224,0.000000032
78225,0.000000031
78226,0.000000032
78227,0.000000032
78228,0.000000032
78229,0.000000032
78230,0.000000031
78231,0.000000031
78232,0.000000031
78233,0.000000032
78234,0.000000027
78235,0.000000031
78236,0.000000032
78237,0.000000032
78238,0.000000032
78239,0.000000032
78240,0.000000032
78241,0.000000032
78242,0.000000031
78243,0.000000031
78244,0.000000033
78245,0.000000032
78246,0.000000031
78247,0.000000031
78248,0.000000032
78249,0.000000032
78250,0.000000032
78251,0.000000033
78252,0.000000032
78253,0.000000032
78254,0.000000032
78255,0.000000032
78256,0.000000031
78257,0.000000031
78258,0.000000033
78259,0.000000032
78260,0.000000032
78261,0.000000032
78262,0.000000032
78263,0.000000032
78264,0.000000031
78265,0.000000032
78266,0.000000032
78267,0.000000032
78268,0.000000032
78269,0.000000031
78270,0.000000032
78271,0.000000031
78272,0.000000033
78273,0.000000032
78274,0.000000031
78275,0.000000031
78276,0.000000032
78277,0.000000031
78278,0.000000031
78279,0.000000032
78280,0.000000032
78281,0.000000033
78282,0.000000031
78283,0.000000032
78284,0.000000032
78285,0.000000032
78286,0.000000032
78287,0.000000031
78288,0.000000032
78289,0.000000031
78290,0.000000033
78291,0.000000031
78292,0.000000032
78293,0.000000032
78294,0.000000032
78295,0.000000032
78296,0.000000032
78297,0.000000032
78298,0.000000032
78299,0.000000033
78300,0.000000032
78301,0.000000031
78302,0.000000031
78303,0.000000032
78304,0.000000033
78305,0.000000032
78306,0.000000031
78307,0.000000032
78308,0.000000032
78309,0.000000032
78310,0.000000031
78311,0.000000031
78312,0.000000032
78313,0.000000032
78314,0.000000033
78315,0.000000031
78316,0.000000032
78317,0.000000032
78318,0.000000033
78319,0.000000032
78320,0.000000032
78321,0.000000032
78322,0.000000031
78323,0.000000032
78324,0.000000032
78325,0.000000032
78326,0.000000031
78327,0.000000032
78328,0.000000032
78329,0.000000032
78330,0.000000032
78331,0.000000032
78332,0.000000031
78333,0.000000032
78334,0.000000032
78335,0.000000033
78336,0.000000041
78337,0.000000031
78338,0.000000032
78339,0.000000032
78340,0.000000032
78341,0.000000033
78342,0.000000032
78343,0.000000031
78344,0.000000032
78345,0.000000031
78346,0.000000031
78347,0.000000033
78348,0.000000032
78349,0.000000031
78350,0.000000031
78351,0.000000031
78352,0.000000032
78353,0.000000031
78354,0.000000032
78355,0.000000033
78356,0.000000032
78357,0.000000031
78358,0.000000031
78359,0.000000032
78360,0.000000032
78361,0.000000032
78362,0.000000032
78363,0.000000032
78364,0.000000033
78365,0.000000032
78366,0.000000032
78367,0.000000032
78368,0.000000033
78369,0.000000032
78370,0.000000032
78371,0.000000033
78372,0.000000032
78373,0.000000032
78374,0.000000031
78375,0.000000032
78376,0.000000031
78377,0.000000032
78378,0.000000032
78379,0.000000031
78380,0.000000032
78381,0.000000032
78382,0.000000032
78383,0.000000031
78384,0.000000032
78385,0.000000033
78386,0.000000032
78387,0.000000031
78388,0.000000031
78389,0.000000031
78390,0.000000031
78391,0.000000032
78392,0.000000032
78393,0.000000031
78394,0.000000032
78395,0.000000033
78396,0.000000032
78397,0.000000032
78398,0.000000031
78399,0.000000033
78400,0.000000032
78401,0.000000031
78402,0.000000032
78403,0.000000032
78404,0.000000032
78405,0.000000031
78406,0.000000031
78407,0.000000032
78408,0.000000031
78409,0.000000032
78410,0.000000032
78411,0.000000032
78412,0.000000032
78413,0.000000032
78414,0.000000032
78415,0.000000032
78416,0.000000032
78417,0.000000031
78418,0.000000033
78419,0.000000032
78420,0.000000032
78421,0.000000031
78422,0.000000031
78423,0.000000032
78424,0.000000032
78425,0.000000032
78426,0.000000032
78427,0.000000032
78428,0.000000032
78429,0.000000032
78430,0.000000032
78431,0.000000032
78432,0.000000032
78433,0.000000032
78434,0.000000032
78435,0.000000032
78436,0.000000032
78437,0.000000032
78438,0.000000090
78439,0.000000032
78440,0.000000031
78441,0.000000031
78442,0.000000031
78443,0.000000032
78444,0.000000033
78445,0.000000032
78446,0.000000032
78447,0.000000032
78448,0.000000031
78449,0.000000033
78450,0.000000032
78451,0.000000032
78452,0.000000032
78453,0.000000032
78454,0.000000031
78455,0.000000031
78456,0.000000032
78457,0.000000032
78458,0.000000033
78459,0.000000031
78460,0.000000032
78461,0.000000032
78462,0.000000032
78463,0.000000032
78464,0.000000032
78465,0.000000031
78466,0.000000032
78467,0.000000032
78468,0.000000031
78469,0.000000032
78470,0.000000032
78471,0.000000031
78472,0.000000031
78473,0.000000032
78474,0.000000032
78475,0.000000032
78476,0.000000031
78477,0.000000032
78478,0.000000031
78479,0.000000032
78480,0.000000032
78481,0.000000032
78482,0.000000032
78483,0.000000032
78484,0.000000032
78485,0.000000032
78486,0.000000031
78487,0.000000031
78488,0.000000031
78489,0.000000032
78490,0.000000032
78491,0.000000032
78492,0.000000032
78493,0.000000032
78494,0.000000032
78495,0.000000031
78496,0.000000032
78497,0.000000032
78498,0.000000032
78499,0.000000033
78500,0.000000032
78501,0.000000031
78502,0.000000030
78503,0.000000032
78504,0.000000031
78505,0.000000032
78506,0.000000032
78507,0.000000031
78508,0.000000031
78509,0.000000031
78510,0.000000032
78511,0.000000032
78512,0.000000032
78513,0.000000032
78514,0.000000032
78515,0.000000032
78516,0.000000031
78517,0.000000032
78518,0.000000031
78519,0.000000032
78520,0.000000031
78521,0.000000031
78522,0.000000031
78523,0.000000032
78524,0.000000032
78525,0.000000032
78526,0.000000031
78527,0.000000032
78528,0.000000032
78529,0.000000031
78530,0.000000033
78531,0.000000032
78532,0.000000032
78533,0.000000031
78534,0.000000032
78535,0.000000032
78536,0.000000031
78537,0.000000031
78538,0.000000032
78539,0.000000032
78540,0.000000032
78541,0.000000032
78542,0.000000031
78543,0.000000032
78544,0.000000031
78545,0.000000031
78546,0.000000032
78547,0.000000031
78548,0.000000032
78549,0.000000032
78550,0.000000032
78551,0.000000031
78552,0.000000032
78553,0.000000032
78554,0.000000032
78555,0.000000031
78556,0.000000032
78557,0.000000031
78558,0.000000033
78559,0.000000032
78560,0.000000032
78561,0.000000031
78562,0.000000031
78563,0.000000033
78564,0.000000032
78565,0.000000031
78566,0.000000031
78567,0.000000032
78568,0.000000032
78569,0.000000031
78570,0.000000032
78571,0.000000032
78572,0.000000032
78573,0.000000032
78574,0.000000032
78575,0.000000032
78576,0.000000032
78577,0.000000032
78578,0.000000031
78579,0.000000031
78580,0.000000032
78581,0.000000032
78582,0.000000030
78583,0.000000032
78584,0.000000031
78585,0.000000032
78586,0.000000032
78587,0.000000030
78588,0.000000031
78589,0.000000032
78590,0.000000031
78591,0.000000032
78592,0.000000031
78593,0.000000031
78594,0.000000031
78595,0.000000031
78596,0.000000031
78597,0.000000032
78598,0.000000031
78599,0.000000032
78600,0.000000032
78601,0.000000032
78602,0.000000032
78603,0.000000031
78604,0.000000031
78605,0.000000031
78606,0.000000032
78607,0.000000032
78608,0.000000031
78609,0.000000030
78610,0.000000032
78611,0.000000032
78612,0.000000032
78613,0.000000032
78614,0.000000033
78615,0.000000031
78616,0.000000031
78617,0.000000032
78618,0.000000032
78619,0.000000032
78620,0.000000031
78621,0.000000032
78622,0.000000031
78623,0.000000032
78624,0.000000032
78625,0.000000032
78626,0.000000032
78627,0.000000032
78628,0.000000032
78629,0.000000031
78630,0.000000032
78631,0.000000032
78632,0.000000032
78633,0.000000032
78634,0.000000031
78635,0.000000032
78636,0.000000032
78637,0.000000032
78638,0.000000031
78639,0.000000033
78640,0.000000032
78641,0.000000032
78642,0.000000031
78643,0.000000097
78644,0.000000031
78645,0.000000031
78646,0.000000032
78647,0.000000032
78648,0.000000031
78649,0.000000032
78650,0.000000032
78651,0.000000032
78652,0.000000032
78653,0.000000032
78654,0.000000032
78655,0.000000032
78656,0.000000032
78657,0.000000031
78658,0.000000031
78659,0.000000032
78660,0.000000031
78661,0.000000032
78662,0.000000031
78663,0.000000032
78664,0.000000031
78665,0.000000031
78666,0.000000032
78667,0.000000033
78668,0.000000032
78669,0.000000031
78670,0.000000032
78671,0.000000032
78672,0.000000031
78673,0.000000031
78674,0.000000032
78675,0.000000031
78676,0.000000031
78677,0.000000032
78678,0.000000032
78679,0.000000032
78680,0.000000032
78681,0.000000032
78682,0.000000032
78683,0.000000032
78684,0.000000032
78685,0.000000031
78686,0.000000031
78687,0.000000032
78688,0.000000032
78689,0.000000032
78690,0.000000032
78691,0.000000032
78692,0.000000032
78693,0.000000031
78694,0.000000031
78695,0.000000032
78696,0.000000032
78697,0.000000031
78698,0.000000032
78699,0.000000031
78700,0.000000032
78701,0.000000032
78702,0.000000031
78703,0.000000031
78704,0.000000032
78705,0.000000032
78706,0.000000032
78707,0.000000032
78708,0.000000032
78709,0.000000032
78710,0.000000031
78711,0.000000031
78712,0.000000031
78713,0.000000033
78714,0.000000032
78715,0.000000032
78716,0.000000031
78717,0.000000031
78718,0.000000032
78719,0.000000033
78720,0.000000031
78721,0.000000031
78722,0.000000033
78723,0.000000032
78724,0.000000032
78725,0.000000031
78726,0.000000032
78727,0.000000031
78728,0.000000031
78729,0.000000032
78730,0.000000032
78731,0.000000032
78732,0.000000032
78733,0.000000032
78734,0.000000032
78735,0.000000032
78736,0.000000031
78737,0.000000031
78738,0.000000032
78739,0.000000032
78740,0.000000031
78741,0.000000032
78742,0.000000032
78743,0.000000032
78744,0.000000031
78745,0.000000032
78746,0.000000032
78747,0.000000033
78748,0.000000033
78749,0.000000031
78750,0.000000032
78751,0.000000032
78752,0.000000032
78753,0.000000032
78754,0.000000032
78755,0.000000032
78756,0.000000032
78757,0.000000031
78758,0.000000031
78759,0.000000032
78760,0.000000031
78761,0.000000031
78762,0.000000032
78763,0.000000032
78764,0.000000032
78765,0.000000031
78766,0.000000032
78767,0.000000032
78768,0.000000032
78769,0.000000031
78770,0.000000031
78771,0.000000033
78772,0.000000032
78773,0.000000032
78774,0.000000031
78775,0.000000032
78776,0.000000032
78777,0.000000032
78778,0.000000032
78779,0.000000032
78780,0.000000033
78781,0.000000032
78782,0.000000032
78783,0.000000032
78784,0.000000031
78785,0.000000032
78786,0.000000032
78787,0.000000032
78788,0.000000032
78789,0.000000031
78790,0.000000032
78791,0.000000032
78792,0.000000032
78793,0.000000031
78794,0.000000031
78795,0.000000031
78796,0.000000032
78797,0.000000033
78798,0.000000031
78799,0.000000032
78800,0.000000031
78801,0.000000032
78802,0.000000032
78803,0.000000031
78804,0.000000031
78805,0.000000033
78806,0.000000031
78807,0.000000032
78808,0.000000032
78809,0.000000032
78810,0.000000032
78811,0.000000031
78812,0.000000031
78813,0.000000032
78814,0.000000032
78815,0.000000031
78816,0.000000033
78817,0.000000032
78818,0.000000031
78819,0.000000033
78820,0.000000032
78821,0.000000031
78822,0.000000031
78823,0.000000033
78824,0.000000032
78825,0.000000032
78826,0.000000032
78827,0.000000032
78828,0.000000032
78829,0.000000031
78830,0.000000031
78831,0.000000033
78832,0.000000032
78833,0.000000031
78834,0.000000032
78835,0.000000032
78836,0.000000033
78837,0.000000031
78838,0.000000031
78839,0.000000033
78840,0.000000032
78841,0.000000032
78842,0.000000032
78843,0.000000031
78844,0.000000032
78845,0.000000032
78846,0.000000033
78847,0.000000032
78848,0.000000060
78849,0.000000032
78850,0.000000032
78851,0.000000031
78852,0.000000032
78853,0.000000033
78854,0.000000033
78855,0.000000032
78856,0.000000032
78857,0.000000032
78858,0.000000033
78859,0.000000032
78860,0.000000032
78861,0.000000032
78862,0.000000032
78863,0.000000031
78864,0.000000032
78865,0.000000032
78866,0.000000031
78867,0.000000032
78868,0.000000033
78869,0.000000032
78870,0.000000031
78871,0.000000031
78872,0.000000032
78873,0.000000032
78874,0.000000031
78875,0.000000032
78876,0.000000032
78877,0.000000032
78878,0.000000031
78879,0.000000032
78880,0.000000032
78881,0.000000031
78882,0.000000032
78883,0.000000031
78884,0.000000031
78885,0.000000032
78886,0.000000032
78887,0.000000032
78888,0.000000032
78889,0.000000031
78890,0.000000032
78891,0.000000031
78892,0.000000032
78893,0.000000032
78894,0.000000033
78895,0.000000031
78896,0.000000031
78897,0.000000032
78898,0.000000033
78899,0.000000031
78900,0.000000032
78901,0.000000032
78902,0.000000031
78903,0.000000031
78904,0.000000031
78905,0.000000032
78906,0.000000032
78907,0.000000032
78908,0.000000032
78909,0.000000031
78910,0.000000031
78911,0.000000032
78912,0.000000032
78913,0.000000033
78914,0.000000031
78915,0.000000031
78916,0.000000032
78917,0.000000032
78918,0.000000032
78919,0.000000032
78920,0.000000032
78921,0.000000032
78922,0.000000032
78923,0.000000031
78924,0.000000032
78925,0.000000032
78926,0.000000032
78927,0.000000032
78928,0.000000031
78929,0.000000031
78930,0.000000033
78931,0.000000032
78932,0.000000032
78933,0.000000032
78934,0.000000031
78935,0.000000032
78936,0.000000032
78937,0.000000032
78938,0.000000032
78939,0.000000031
78940,0.000000031
78941,0.000000032
78942,0.000000032
78943,0.000000031
78944,0.000000032
78945,0.000000032
78946,0.000000032
78947,0.000000032
78948,0.000000031
78949,0.000000031
78950,0.000000031
78951,0.000000032
78952,0.000000031
78953,0.000000031
78954,0.000000031
78955,0.000000032
78956,0.000000032
78957,0.000000031
78958,0.000000032
78959,0.000000032
78960,0.000000032
78961,0.000000031
78962,0.000000031
78963,0.000000032
78964,0.000000032
78965,0.000000031
78966,0.000000030
78967,0.000000032
78968,0.000000032
78969,0.000000032
78970,0.000000031
78971,0.000000032
78972,0.000000030
78973,0.000000032
78974,0.000000032
78975,0.000000031
78976,0.000000031
78977,0.000000032
78978,0.000000032
78979,0.000000032
78980,0.000000032
78981,0.000000032
78982,0.000000032
78983,0.000000032
78984,0.000000032
78985,0.000000031
78986,0.000000031
78987,0.000000032
78988,0.000000032
78989,0.000000031
78990,0.000000031
78991,0.000000032
78992,0.000000032
78993,0.000000031
78994,0.000000032
78995,0.000000031
78996,0.000000031
78997,0.000000031
78998,0.000000031
78999,0.000000032
79000,0.000000031
79001,0.000000031
79002,0.000000032
79003,0.000000031
79004,0.000000031
79005,0.000000032
79006,0.000000032
79007,0.000000032
79008,0.000000032
79009,0.000000032
79010,0.000000032
79011,0.000000033
79012,0.000000032
79013,0.000000032
79014,0.000000032
79015,0.000000031
79016,0.000000031
79017,0.000000032
79018,0.000000032
79019,0.000000031
79020,0.000000032
79021,0.000000032
79022,0.000000031
79023,0.000000032
79024,0.000000031
79025,0.000000032
79026,0.000000032
79027,0.000000032
79028,0.000000032
79029,0.000000032
79030,0.000000031
79031,0.000000032
79032,0.000000032
79033,0.000000032
79034,0.000000031
79035,0.000000031
79036,0.000000032
79037,0.000000031
79038,0.000000032
79039,0.000000032
79040,0.000000032
79041,0.000000032
79042,0.000000032
79043,0.000000031
79044,0.000000032
79045,0.000000033
79046,0.000000032
79047,0.000000032
79048,0.000000032
79049,0.000000031
79050,0.000000032
79051,0.000000031
79052,0.000000031
79053,0.000000030
79054,0.000000032
79055,0.000000032
79056,0.000000032
79057,0.000000032
79058,0.000000031
79059,0.000000033
79060,0.000000032
79061,0.000000032
79062,0.000000031
79063,0.000000032
79064,0.000000031
79065,0.000000032
79066,0.000000031
